id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
260324088691C,GOLD - COMMODITY EXCHANGE INC.,2026-03-24T00:00:00.000,2026 Report Week 12,GOLD,088691,CMX ,NYC,088 ,GOLD,692212,207469,46134,269263,157440,356855,634171,672252,58041,19960,692212,207469,46134,269263,157440,356855,634171,672252,58041,19960,0,0,0,0,0,0,0,0,0,0,10819,-3858,-1842,17370,-1069,-5312,12442,10215,-1624,603,100.0,30.0,6.7,38.9,22.7,51.6,91.6,97.1,8.4,2.9,100.0,30.0,6.7,38.9,22.7,51.6,91.6,97.1,8.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,191,62,138,52,55,291,210,318,191,62,138,52,55,291,210,0,0,0,0,0,0,0,0,19.0,25.4,30.7,41.8,10.0,18.6,14.8,25.4,19.0,25.4,30.7,41.8,10.0,18.6,14.8,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260324088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-24T00:00:00.000,2026 Report Week 12,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,71998,20512,37115,8928,5984,0,35424,46043,36574,25955,71998,20512,37115,8928,5984,0,35424,46043,36574,25955,0,0,0,0,0,0,0,0,0,0,7874,9758,1532,3955,173,0,13886,5487,-6012,2387,100.0,28.5,51.5,12.4,8.3,0.0,49.2,64.0,50.8,36.0,100.0,28.5,51.5,12.4,8.3,0.0,49.2,64.0,50.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,24,14,13,3,0,36,18,41,24,14,13,3,0,36,18,0,0,0,0,0,0,0,0,24.1,47.2,32.5,57.8,21.1,42.0,27.1,48.2,24.1,47.2,32.5,57.8,21.1,42.0,27.1,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260317088691C,GOLD - COMMODITY EXCHANGE INC.,2026-03-17T00:00:00.000,2026 Report Week 11,GOLD,088691,CMX ,NYC,088 ,GOLD,681393,211327,47976,251893,158509,362167,621729,662036,59665,19357,681393,211327,47976,251893,158509,362167,621729,662036,59665,19357,0,0,0,0,0,0,0,0,0,0,-28469,687,3015,-20585,-6864,-10573,-26762,-28144,-1707,-325,100.0,31.0,7.0,37.0,23.3,53.2,91.2,97.2,8.8,2.8,100.0,31.0,7.0,37.0,23.3,53.2,91.2,97.2,8.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,193,60,142,58,57,298,216,324,193,60,142,58,57,298,216,0,0,0,0,0,0,0,0,18.4,25.8,29.9,41.6,9.2,19.7,14.2,27.2,18.4,25.8,29.9,41.6,9.2,19.7,14.2,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260317088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-17T00:00:00.000,2026 Report Week 11,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,64124,10754,35583,4973,5811,0,21538,40556,42586,23568,64124,10754,35583,4973,5811,0,21538,40556,42586,23568,0,0,0,0,0,0,0,0,0,0,6005,304,3826,1508,284,0,2096,5334,3909,671,100.0,16.8,55.5,7.8,9.1,0.0,33.6,63.2,66.4,36.8,100.0,16.8,55.5,7.8,9.1,0.0,33.6,63.2,66.4,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,17,17,12,2,0,29,20,37,17,17,12,2,0,29,20,0,0,0,0,0,0,0,0,16.9,41.6,23.5,53.8,14.9,38.4,20.3,49.0,16.9,41.6,23.5,53.8,14.9,38.4,20.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260310088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-10T00:00:00.000,2026 Report Week 10,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,58119,10450,31757,3465,5527,0,19442,35222,38677,22897,58119,10450,31757,3465,5527,0,19442,35222,38677,22897,0,0,0,0,0,0,0,0,0,0,-2814,-911,-356,-91,145,0,-857,-447,-1957,-2367,100.0,18.0,54.6,6.0,9.5,0.0,33.5,60.6,66.5,39.4,100.0,18.0,54.6,6.0,9.5,0.0,33.5,60.6,66.5,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,18,14,12,2,0,29,18,35,18,14,12,2,0,29,18,0,0,0,0,0,0,0,0,16.8,38.9,22.9,50.7,15.0,37.7,20.4,48.1,16.8,38.9,22.9,50.7,15.0,37.7,20.4,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260310088691C,GOLD - COMMODITY EXCHANGE INC.,2026-03-10T00:00:00.000,2026 Report Week 10,GOLD,088691,CMX ,NYC,088 ,GOLD,709862,210640,44961,272478,165373,372740,648491,690180,61371,19682,709862,210640,44961,272478,165373,372740,648491,690180,61371,19682,0,0,0,0,0,0,0,0,0,0,9986,1649,-4138,7983,2925,6480,12557,10326,-2572,-340,100.0,29.7,6.3,38.4,23.3,52.5,91.4,97.2,8.6,2.8,100.0,29.7,6.3,38.4,23.3,52.5,91.4,97.2,8.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317,192,55,139,57,54,292,208,317,192,55,139,57,54,292,208,0,0,0,0,0,0,0,0,19.1,26.0,30.1,42.0,8.3,19.5,13.0,27.3,19.1,26.0,30.1,42.0,8.3,19.5,13.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260303088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-03T00:00:00.000,2026 Report Week 09,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,60933,11361,32113,3556,5382,0,20299,35669,40634,25264,60933,11361,32113,3556,5382,0,20299,35669,40634,25264,0,0,0,0,0,0,0,0,0,0,1001,-420,-746,567,79,0,226,-179,775,1180,100.0,18.6,52.7,5.8,8.8,0.0,33.3,58.5,66.7,41.5,100.0,18.6,52.7,5.8,8.8,0.0,33.3,58.5,66.7,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,18,15,9,2,0,27,17,35,18,15,9,2,0,27,17,0,0,0,0,0,0,0,0,16.5,37.6,22.3,50.4,14.5,36.9,19.3,47.2,16.5,37.6,22.3,50.4,14.5,36.9,19.3,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260303088691C,GOLD - COMMODITY EXCHANGE INC.,2026-03-03T00:00:00.000,2026 Report Week 09,GOLD,088691,CMX ,NYC,088 ,GOLD,699876,208990,49099,264495,162448,366260,635933,679854,63943,20022,699876,208990,49099,264495,162448,366260,635933,679854,63943,20022,0,0,0,0,0,0,0,0,0,0,108,1113,3410,8286,3206,879,12605,12575,-12497,-12467,100.0,29.9,7.0,37.8,23.2,52.3,90.9,97.1,9.1,2.9,100.0,29.9,7.0,37.8,23.2,52.3,90.9,97.1,9.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,184,57,129,56,54,281,200,309,184,57,129,56,54,281,200,0,0,0,0,0,0,0,0,18.4,26.2,28.9,41.8,7.8,19.6,12.9,27.6,18.4,26.2,28.9,41.8,7.8,19.6,12.9,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260224088691C,GOLD - COMMODITY EXCHANGE INC.,2026-02-24T00:00:00.000,2026 Report Week 08,GOLD,088691,CMX ,NYC,088 ,GOLD,699768,207877,45689,256209,159243,365381,623329,667279,76440,32489,699768,207877,45689,256209,159243,365381,623329,667279,76440,32489,0,0,0,0,0,0,0,0,0,0,-24137,5265,-2332,-33934,-11782,1033,-40451,-35233,16313,11096,100.0,29.7,6.5,36.6,22.8,52.2,89.1,95.4,10.9,4.6,100.0,29.7,6.5,36.6,22.8,52.2,89.1,95.4,10.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,185,55,125,56,56,278,200,308,185,55,125,56,56,278,200,0,0,0,0,0,0,0,0,18.2,25.4,28.3,40.8,7.7,19.2,12.4,27.4,18.2,25.4,28.3,40.8,7.7,19.2,12.4,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260224088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-02-24T00:00:00.000,2026 Report Week 08,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,59932,11781,32859,2989,5303,0,20073,35848,39859,24084,59932,11781,32859,2989,5303,0,20073,35848,39859,24084,0,0,0,0,0,0,0,0,0,0,-885,-1427,2162,-2926,350,0,-4003,-764,3118,-121,100.0,19.7,54.8,5.0,8.8,0.0,33.5,59.8,66.5,40.2,100.0,19.7,54.8,5.0,8.8,0.0,33.5,59.8,66.5,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,15,17,10,2,0,25,19,34,15,17,10,2,0,25,19,0,0,0,0,0,0,0,0,16.7,34.4,23.7,48.6,16.7,34.1,22.5,47.2,16.7,34.4,23.7,48.6,16.7,34.1,22.5,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260217088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-02-17T00:00:00.000,2026 Report Week 07,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,60817,13208,30697,5915,4953,0,24076,36612,36741,24205,60817,13208,30697,5915,4953,0,24076,36612,36741,24205,0,0,0,0,0,0,0,0,0,0,221,-2977,-214,280,731,0,-1966,66,2187,155,100.0,21.7,50.5,9.7,8.1,0.0,39.6,60.2,60.4,39.8,100.0,21.7,50.5,9.7,8.1,0.0,39.6,60.2,60.4,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,17,17,9,2,0,25,20,36,17,17,9,2,0,25,20,0,0,0,0,0,0,0,0,18.5,33.4,27.0,46.8,16.2,33.4,21.9,44.6,18.5,33.4,27.0,46.8,16.2,33.4,21.9,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260217088691C,GOLD - COMMODITY EXCHANGE INC.,2026-02-17T00:00:00.000,2026 Report Week 07,GOLD,088691,CMX ,NYC,088 ,GOLD,723906,202612,48021,290143,171024,364348,663779,702512,60126,21393,723906,202612,48021,290143,171024,364348,663779,702512,60126,21393,0,0,0,0,0,0,0,0,0,0,-2251,2256,3112,-2022,-918,-2438,-683,-1347,-1567,-903,100.0,28.0,6.6,40.1,23.6,50.3,91.7,97.0,8.3,3.0,100.0,28.0,6.6,40.1,23.6,50.3,91.7,97.0,8.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,196,67,143,58,57,300,221,332,196,67,143,58,57,300,221,0,0,0,0,0,0,0,0,19.4,25.3,29.2,41.2,7.2,18.1,12.2,25.2,19.4,25.3,29.2,41.2,7.2,18.1,12.2,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260210088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-02-10T00:00:00.000,2026 Report Week 06,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,60595,16185,30911,5635,4222,0,26042,36546,34553,24049,60595,16185,30911,5635,4222,0,26042,36546,34553,24049,0,0,0,0,0,0,0,0,0,0,6998,4647,5481,2309,184,0,7140,7790,-142,-792,100.0,26.7,51.0,9.3,7.0,0.0,43.0,60.3,57.0,39.7,100.0,26.7,51.0,9.3,7.0,0.0,43.0,60.3,57.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,18,18,13,2,0,28,23,38,18,18,13,2,0,28,23,0,0,0,0,0,0,0,0,22.2,30.3,30.3,44.5,18.8,29.8,25.5,42.2,22.2,30.3,30.3,44.5,18.8,29.8,25.5,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260210088691C,GOLD - COMMODITY EXCHANGE INC.,2026-02-10T00:00:00.000,2026 Report Week 06,GOLD,088691,CMX ,NYC,088 ,GOLD,726156,200356,44909,292165,171942,366785,664463,703859,61693,22297,726156,200356,44909,292165,171942,366785,664463,703859,61693,22297,0,0,0,0,0,0,0,0,0,0,-6169,-4836,905,650,3064,-8054,-1121,-6499,-5048,330,100.0,27.6,6.2,40.2,23.7,50.5,91.5,96.9,8.5,3.1,100.0,27.6,6.2,40.2,23.7,50.5,91.5,96.9,8.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322,188,65,137,58,58,293,214,322,188,65,137,58,58,293,214,0,0,0,0,0,0,0,0,19.6,26.0,29.5,42.3,7.4,18.5,12.4,25.7,19.6,26.0,29.5,42.3,7.4,18.5,12.4,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260203088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-02-03T00:00:00.000,2026 Report Week 05,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,53597,11538,25430,3326,4038,0,18902,28756,34695,24841,53597,11538,25430,3326,4038,0,18902,28756,34695,24841,0,0,0,0,0,0,0,0,0,0,-24836,-13088,-13907,-9461,15,-1,-22534,-23369,-2302,-1467,100.0,21.5,47.4,6.2,7.5,0.0,35.3,53.7,64.7,46.3,100.0,21.5,47.4,6.2,7.5,0.0,35.3,53.7,64.7,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,17,14,11,3,0,27,18,34,17,14,11,3,0,27,18,0,0,0,0,0,0,0,0,13.4,29.8,20.7,44.2,13.0,29.6,19.3,41.0,13.4,29.8,20.7,44.2,13.0,29.6,19.3,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260203088691C,GOLD - COMMODITY EXCHANGE INC.,2026-02-03T00:00:00.000,2026 Report Week 05,GOLD,088691,CMX ,NYC,088 ,GOLD,732325,205191,44004,291515,168878,374840,665584,710358,66741,21967,732325,205191,44004,291515,168878,374840,665584,710358,66741,21967,0,0,0,0,0,0,0,0,0,0,-61428,-43717,1530,-12901,450,-44358,-56168,-55728,-5260,-5700,100.0,28.0,6.0,39.8,23.1,51.2,90.9,97.0,9.1,3.0,100.0,28.0,6.0,39.8,23.1,51.2,90.9,97.0,9.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,205,62,146,60,60,310,223,337,205,62,146,60,60,310,223,0,0,0,0,0,0,0,0,19.3,25.9,29.0,42.1,7.4,18.5,12.4,26.2,19.3,25.9,29.0,42.1,7.4,18.5,12.4,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260127088691C,GOLD - COMMODITY EXCHANGE INC.,2026-01-27T00:00:00.000,2026 Report Week 04,GOLD,088691,CMX ,NYC,088 ,GOLD,793753,248908,42473,304416,168428,419198,721752,766086,72002,27667,793753,248908,42473,304416,168428,419198,721752,766086,72002,27667,0,0,0,0,0,0,0,0,0,0,-77802,-16632,861,-51523,-7832,-28008,-75987,-78670,-1815,868,100.0,31.4,5.4,38.4,21.2,52.8,90.9,96.5,9.1,3.5,100.0,31.4,5.4,38.4,21.2,52.8,90.9,96.5,9.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337,216,54,145,56,58,316,214,337,216,54,145,56,58,316,214,0,0,0,0,0,0,0,0,16.9,24.8,26.7,40.8,7.2,19.7,12.2,27.8,16.9,24.8,26.7,40.8,7.2,19.7,12.2,27.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260127088LM1C,"GOLD -1 TROY OUNCE - COINBASE DERIVATIVES, LLC",2026-01-27T00:00:00.000,2026 Report Week 04,GOLD -1 TROY OUNCE,088LM1,FREX,CHI,088 ,GOLD,11365,4243,7984,1121,0,0,5364,9105,6001,2260,11365,4243,7984,1121,0,0,5364,9105,6001,2260,0,0,0,0,0,0,0,0,0,0,1046,116,-696,1121,0,0,1237,425,-191,621,100.0,37.3,70.3,9.9,0.0,0.0,47.2,80.1,52.8,19.9,100.0,37.3,70.3,9.9,0.0,0.0,47.2,80.1,52.8,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,17,4,1,0,0,17,5,21,17,4,1,0,0,17,5,0,0,0,0,0,0,0,0,24.3,78.4,31.4,80.1,14.5,70.3,21.5,70.3,24.3,78.4,31.4,80.1,14.5,70.3,21.5,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1 troy ounce x $2,300)",GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260127088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-01-27T00:00:00.000,2026 Report Week 04,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,78433,24626,39337,12787,4023,1,41436,52125,36997,26308,78433,24626,39337,12787,4023,1,41436,52125,36997,26308,0,0,0,0,0,0,0,0,0,0,-559,-6755,13,5212,1034,1,-509,5226,-50,-5785,100.0,31.4,50.2,16.3,5.1,0.0,52.8,66.5,47.2,33.5,100.0,31.4,50.2,16.3,5.1,0.0,52.8,66.5,47.2,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,16,10,11,3,1,26,16,30,16,10,11,3,1,26,16,0,0,0,0,0,0,0,0,24.9,53.3,35.1,63.5,21.3,42.8,28.5,49.3,24.9,53.3,35.1,63.5,21.3,42.8,28.5,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260120088LM1C,"GOLD -1 TROY OUNCE - COINBASE DERIVATIVES, LLC",2026-01-20T00:00:00.000,2026 Report Week 03,GOLD -1 TROY OUNCE,088LM1,FREX,CHI,088 ,GOLD,10319,4127,8680,0,0,0,4127,8680,6192,1639,10319,4127,8680,0,0,0,4127,8680,6192,1639,0,0,0,0,0,0,0,0,0,0,926,287,663,0,0,0,287,663,639,263,100.0,40.0,84.1,0.0,0.0,0.0,40.0,84.1,60.0,15.9,100.0,40.0,84.1,0.0,0.0,0.0,40.0,84.1,60.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,16,4,0,0,0,16,4,20,16,4,0,0,0,16,4,0,0,0,0,0,0,0,0,16.7,84.1,24.5,84.1,16.7,84.1,24.5,84.1,16.7,84.1,24.5,84.1,16.7,84.1,24.5,84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1 troy ounce x $2,300)",GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260120088691C,GOLD - COMMODITY EXCHANGE INC.,2026-01-20T00:00:00.000,2026 Report Week 03,GOLD,088691,CMX ,NYC,088 ,GOLD,871555,265540,41612,355938,176260,447205,797738,844756,73817,26799,871555,265540,41612,355938,176260,447205,797738,844756,73817,26799,0,0,0,0,0,0,0,0,0,0,27556,-5340,1196,23443,12732,4475,30835,29114,-3279,-1558,100.0,30.5,4.8,40.8,20.2,51.3,91.5,96.9,8.5,3.1,100.0,30.5,4.8,40.8,20.2,51.3,91.5,96.9,8.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,233,60,149,56,60,332,227,362,233,60,149,56,60,332,227,0,0,0,0,0,0,0,0,16.7,24.2,25.7,40.3,6.7,19.0,11.3,26.9,16.7,24.2,25.7,40.3,6.7,19.0,11.3,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260120088695C,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-01-20T00:00:00.000,2026 Report Week 03,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,78992,31381,39324,7575,2989,0,41945,46899,37047,32093,78992,31381,39324,7575,2989,0,41945,46899,37047,32093,0,0,0,0,0,0,0,0,0,0,6422,5223,-1206,1748,139,0,7110,542,-688,5880,100.0,39.7,49.8,9.6,3.8,0.0,53.1,59.4,46.9,40.6,100.0,39.7,49.8,9.6,3.8,0.0,53.1,59.4,46.9,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,21,13,11,2,0,31,17,37,21,13,11,2,0,31,17,0,0,0,0,0,0,0,0,27.1,46.1,35.9,54.6,24.9,41.3,32.1,47.4,27.1,46.1,35.9,54.6,24.9,41.3,32.1,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
260113088LM1C,"GOLD -1 TROY OUNCE - COINBASE DERIVATIVES, LLC",2026-01-13T00:00:00.000,2026 Report Week 02,GOLD -1 TROY OUNCE,088LM1,FREX,CHI,088 ,GOLD,9393,3840,8017,0,0,0,3840,8017,5553,1376,9393,3840,8017,0,0,0,3840,8017,5553,1376,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,100.0,40.9,85.4,0.0,0.0,0.0,40.9,85.4,59.1,14.6,100.0,40.9,85.4,0.0,0.0,0.0,40.9,85.4,59.1,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,18,6,0,0,0,18,6,24,18,6,0,0,0,18,6,0,0,0,0,0,0,0,0,11.1,81.1,19.6,85.4,11.1,81.1,19.6,85.4,11.1,81.1,19.6,85.4,11.1,81.1,19.6,85.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1 troy ounce x $2,300",GOLD,PRECIOUS METALS,NATURAL RESOURCES,Combined
