id,market_and_exchange_names,report_date_as_yyyy_mm_dd,yyyy_report_week_ww,contract_market_name,cftc_contract_market_code,cftc_market_code,cftc_region_code,cftc_commodity_code,commodity_name,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,noncomm_postions_spread_all,comm_positions_long_all,comm_positions_short_all,tot_rept_positions_long_all,tot_rept_positions_short,nonrept_positions_long_all,nonrept_positions_short_all,open_interest_old,noncomm_positions_long_old,noncomm_positions_short_old,noncomm_positions_spread,comm_positions_long_old,comm_positions_short_old,tot_rept_positions_long_old,tot_rept_positions_short_1,nonrept_positions_long_old,nonrept_positions_short_old,open_interest_other,noncomm_positions_long_other,noncomm_positions_short_other,noncomm_positions_spread_1,comm_positions_long_other,comm_positions_short_other,tot_rept_positions_long_other,tot_rept_positions_short_2,nonrept_positions_long_other,nonrept_positions_short_other,change_in_open_interest_all,change_in_noncomm_long_all,change_in_noncomm_short_all,change_in_noncomm_spead_all,change_in_comm_long_all,change_in_comm_short_all,change_in_tot_rept_long_all,change_in_tot_rept_short,change_in_nonrept_long_all,change_in_nonrept_short_all,pct_of_open_interest_all,pct_of_oi_noncomm_long_all,pct_of_oi_noncomm_short_all,pct_of_oi_noncomm_spread,pct_of_oi_comm_long_all,pct_of_oi_comm_short_all,pct_of_oi_tot_rept_long_all,pct_of_oi_tot_rept_short,pct_of_oi_nonrept_long_all,pct_of_oi_nonrept_short_all,pct_of_open_interest_old,pct_of_oi_noncomm_long_old,pct_of_oi_noncomm_short_old,pct_of_oi_noncomm_spread_1,pct_of_oi_comm_long_old,pct_of_oi_comm_short_old,pct_of_oi_tot_rept_long_old,pct_of_oi_tot_rept_short_1,pct_of_oi_nonrept_long_old,pct_of_oi_nonrept_short_old,pct_of_open_interest_other,pct_of_oi_noncomm_long_other,pct_of_oi_noncomm_short_other,pct_of_oi_noncomm_spread_2,pct_of_oi_comm_long_other,pct_of_oi_comm_short_other,pct_of_oi_tot_rept_long_other,pct_of_oi_tot_rept_short_2,pct_of_oi_nonrept_long_other,pct_of_oi_nonrept_short_other,traders_tot_all,traders_noncomm_long_all,traders_noncomm_short_all,traders_noncomm_spread_all,traders_comm_long_all,traders_comm_short_all,traders_tot_rept_long_all,traders_tot_rept_short_all,traders_tot_old,traders_noncomm_long_old,traders_noncomm_short_old,traders_noncomm_spead_old,traders_comm_long_old,traders_comm_short_old,traders_tot_rept_long_old,traders_tot_rept_short_old,traders_tot_other,traders_noncomm_long_other,traders_noncomm_short_other,traders_noncomm_spread_other,traders_comm_long_other,traders_comm_short_other,traders_tot_rept_long_other,traders_tot_rept_short_other,conc_gross_le_4_tdr_long,conc_gross_le_4_tdr_short,conc_gross_le_8_tdr_long,conc_gross_le_8_tdr_short,conc_net_le_4_tdr_long_all,conc_net_le_4_tdr_short_all,conc_net_le_8_tdr_long_all,conc_net_le_8_tdr_short_all,conc_gross_le_4_tdr_long_1,conc_gross_le_4_tdr_short_1,conc_gross_le_8_tdr_long_1,conc_gross_le_8_tdr_short_1,conc_net_le_4_tdr_long_old,conc_net_le_4_tdr_short_old,conc_net_le_8_tdr_long_old,conc_net_le_8_tdr_short_old,conc_gross_le_4_tdr_long_2,conc_gross_le_4_tdr_short_2,conc_gross_le_8_tdr_long_2,conc_gross_le_8_tdr_short_2,conc_net_le_4_tdr_long_other,conc_net_le_4_tdr_short_other,conc_net_le_8_tdr_long_other,conc_net_le_8_tdr_short_other,contract_units,commodity,commodity_subgroup_name,commodity_group_name,futonly_or_combined
260324088691F,GOLD - COMMODITY EXCHANGE INC.,2026-03-24T00:00:00.000,2026 Report Week 12,GOLD,088691,CMX ,NYC,088 ,GOLD,403925,220861,52534,56794,76997,280825,354652,390153,49273,13772,403925,220861,52534,56794,76997,280825,354652,390153,49273,13772,0,0,0,0,0,0,0,0,0,0,-7463,4900,-3558,464,-9187,-4007,-3823,-7101,-3640,-362,100.0,54.7,13.0,14.1,19.1,69.5,87.8,96.6,12.2,3.4,100.0,54.7,13.0,14.1,19.1,69.5,87.8,96.6,12.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288,172,50,80,48,50,254,151,288,172,50,80,48,50,254,151,0,0,0,0,0,0,0,0,19.5,32.9,31.4,49.3,17.1,31.0,26.0,42.9,19.5,32.9,31.4,49.3,17.1,31.0,26.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260324088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-24T00:00:00.000,2026 Report Week 12,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,71997,20512,37115,8928,5984,0,35424,46043,36573,25954,71997,20512,37115,8928,5984,0,35424,46043,36573,25954,0,0,0,0,0,0,0,0,0,0,7874,9758,1532,3955,173,0,13886,5487,-6012,2387,100.0,28.5,51.6,12.4,8.3,0.0,49.2,64.0,50.8,36.0,100.0,28.5,51.6,12.4,8.3,0.0,49.2,64.0,50.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41,24,14,13,3,0,36,18,41,24,14,13,3,0,36,18,0,0,0,0,0,0,0,0,24.1,47.2,32.5,57.8,21.1,42.0,27.1,48.2,24.1,47.2,32.5,57.8,21.1,42.0,27.1,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260317088691F,GOLD - COMMODITY EXCHANGE INC.,2026-03-17T00:00:00.000,2026 Report Week 11,GOLD,088691,CMX ,NYC,088 ,GOLD,411388,215961,56092,56330,86184,284832,358475,397254,52913,14134,411388,215961,56092,56330,86184,284832,358475,397254,52913,14134,0,0,0,0,0,0,0,0,0,0,-2568,516,3779,-3477,904,-3424,-2057,-3122,-511,554,100.0,52.5,13.6,13.7,20.9,69.2,87.1,96.6,12.9,3.4,100.0,52.5,13.6,13.7,20.9,69.2,87.1,96.6,12.9,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,176,55,77,54,49,263,152,301,176,55,77,54,49,263,152,0,0,0,0,0,0,0,0,18.4,33.0,29.9,48.7,15.6,31.6,23.9,43.0,18.4,33.0,29.9,48.7,15.6,31.6,23.9,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260317088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-17T00:00:00.000,2026 Report Week 11,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,64123,10754,35583,4973,5811,0,21538,40556,42585,23567,64123,10754,35583,4973,5811,0,21538,40556,42585,23567,0,0,0,0,0,0,0,0,0,0,6007,304,3826,1508,284,0,2096,5334,3911,673,100.0,16.8,55.5,7.8,9.1,0.0,33.6,63.2,66.4,36.8,100.0,16.8,55.5,7.8,9.1,0.0,33.6,63.2,66.4,36.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,17,17,12,2,0,29,20,37,17,17,12,2,0,29,20,0,0,0,0,0,0,0,0,16.9,41.6,23.5,53.8,14.9,38.4,20.3,49.0,16.9,41.6,23.5,53.8,14.9,38.4,20.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260310088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-10T00:00:00.000,2026 Report Week 10,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,58116,10450,31757,3465,5527,0,19442,35222,38674,22894,58116,10450,31757,3465,5527,0,19442,35222,38674,22894,0,0,0,0,0,0,0,0,0,0,-2815,-911,-356,-91,145,0,-857,-447,-1958,-2368,100.0,18.0,54.6,6.0,9.5,0.0,33.5,60.6,66.5,39.4,100.0,18.0,54.6,6.0,9.5,0.0,33.5,60.6,66.5,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,18,14,12,2,0,29,18,35,18,14,12,2,0,29,18,0,0,0,0,0,0,0,0,16.8,38.9,22.9,50.7,15.0,37.7,20.4,48.1,16.8,38.9,22.9,50.7,15.0,37.7,20.4,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260310088691F,GOLD - COMMODITY EXCHANGE INC.,2026-03-10T00:00:00.000,2026 Report Week 10,GOLD,088691,CMX ,NYC,088 ,GOLD,413956,215445,52313,59807,85280,288256,360532,400376,53424,13580,413956,215445,52313,59807,85280,288256,360532,400376,53424,13580,0,0,0,0,0,0,0,0,0,0,4167,1693,-1294,3730,446,2839,5869,5275,-1702,-1108,100.0,52.0,12.6,14.4,20.6,69.6,87.1,96.7,12.9,3.3,100.0,52.0,12.6,14.4,20.6,69.6,87.1,96.7,12.9,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,171,50,72,55,44,257,138,290,171,50,72,55,44,257,138,0,0,0,0,0,0,0,0,18.0,33.4,29.5,50.1,14.8,32.6,23.0,45.0,18.0,33.4,29.5,50.1,14.8,32.6,23.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260303088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-03-03T00:00:00.000,2026 Report Week 09,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,60931,11361,32113,3556,5382,0,20299,35669,40632,25262,60931,11361,32113,3556,5382,0,20299,35669,40632,25262,0,0,0,0,0,0,0,0,0,0,1006,-420,-746,567,79,0,226,-179,780,1185,100.0,18.6,52.7,5.8,8.8,0.0,33.3,58.5,66.7,41.5,100.0,18.6,52.7,5.8,8.8,0.0,33.3,58.5,66.7,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,18,15,9,2,0,27,17,35,18,15,9,2,0,27,17,0,0,0,0,0,0,0,0,16.5,37.6,22.3,50.4,14.5,36.9,19.3,47.2,16.5,37.6,22.3,50.4,14.5,36.9,19.3,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260303088691F,GOLD - COMMODITY EXCHANGE INC.,2026-03-03T00:00:00.000,2026 Report Week 09,GOLD,088691,CMX ,NYC,088 ,GOLD,409789,213752,53607,56077,84834,285417,354663,395101,55126,14688,409789,213752,53607,56077,84834,285417,354663,395101,55126,14688,0,0,0,0,0,0,0,0,0,0,-10393,2103,1135,1514,-1364,-1587,2253,1062,-12646,-11455,100.0,52.2,13.1,13.7,20.7,69.6,86.5,96.4,13.5,3.6,100.0,52.2,13.1,13.7,20.7,69.6,86.5,96.4,13.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,166,49,64,52,46,243,136,283,166,49,64,52,46,243,136,0,0,0,0,0,0,0,0,17.3,33.4,28.5,50.8,14.0,32.6,22.8,45.7,17.3,33.4,28.5,50.8,14.0,32.6,22.8,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260224088691F,GOLD - COMMODITY EXCHANGE INC.,2026-02-24T00:00:00.000,2026 Report Week 08,GOLD,088691,CMX ,NYC,088 ,GOLD,420182,211649,52472,54563,86198,287004,352410,394039,67772,26143,420182,211649,52472,54563,86198,287004,352410,394039,67772,26143,0,0,0,0,0,0,0,0,0,0,13104,-1783,-1045,975,-2039,1985,-2847,1915,15951,11189,100.0,50.4,12.5,13.0,20.5,68.3,83.9,93.8,16.1,6.2,100.0,50.4,12.5,13.0,20.5,68.3,83.9,93.8,16.1,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292,176,47,65,55,49,256,139,292,176,47,65,55,49,256,139,0,0,0,0,0,0,0,0,16.6,31.9,26.9,48.9,13.5,31.1,21.7,43.8,16.6,31.9,26.9,48.9,13.5,31.1,21.7,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260224088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-02-24T00:00:00.000,2026 Report Week 08,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,59925,11781,32859,2989,5303,0,20073,35848,39852,24077,59925,11781,32859,2989,5303,0,20073,35848,39852,24077,0,0,0,0,0,0,0,0,0,0,-889,-1427,2162,-2926,350,0,-4003,-764,3114,-125,100.0,19.7,54.8,5.0,8.8,0.0,33.5,59.8,66.5,40.2,100.0,19.7,54.8,5.0,8.8,0.0,33.5,59.8,66.5,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,15,17,10,2,0,25,19,34,15,17,10,2,0,25,19,0,0,0,0,0,0,0,0,16.7,34.4,23.7,48.6,16.7,34.1,22.5,47.2,16.7,34.4,23.7,48.6,16.7,34.1,22.5,47.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260217088691F,GOLD - COMMODITY EXCHANGE INC.,2026-02-17T00:00:00.000,2026 Report Week 07,GOLD,088691,CMX ,NYC,088 ,GOLD,407078,213432,53517,53588,88237,285019,355257,392124,51821,14954,407078,213432,53517,53588,88237,285019,355257,392124,51821,14954,0,0,0,0,0,0,0,0,0,0,2687,624,721,3659,-501,-1457,3782,2923,-1095,-236,100.0,52.4,13.1,13.2,21.7,70.0,87.3,96.3,12.7,3.7,100.0,52.4,13.1,13.2,21.7,70.0,87.3,96.3,12.7,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,170,59,65,52,50,247,151,298,170,59,65,52,50,247,151,0,0,0,0,0,0,0,0,16.9,32.7,27.7,50.8,13.8,31.5,22.8,44.8,16.9,32.7,27.7,50.8,13.8,31.5,22.8,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260217088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-02-17T00:00:00.000,2026 Report Week 07,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,60814,13208,30697,5915,4953,0,24076,36612,36738,24202,60814,13208,30697,5915,4953,0,24076,36612,36738,24202,0,0,0,0,0,0,0,0,0,0,222,-2977,-214,280,731,0,-1966,66,2188,156,100.0,21.7,50.5,9.7,8.1,0.0,39.6,60.2,60.4,39.8,100.0,21.7,50.5,9.7,8.1,0.0,39.6,60.2,60.4,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,17,17,9,2,0,25,20,36,17,17,9,2,0,25,20,0,0,0,0,0,0,0,0,18.5,33.4,27.0,46.8,16.2,33.4,21.9,44.6,18.5,33.4,27.0,46.8,16.2,33.4,21.9,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260210088691F,GOLD - COMMODITY EXCHANGE INC.,2026-02-10T00:00:00.000,2026 Report Week 06,GOLD,088691,CMX ,NYC,088 ,GOLD,404391,212808,52796,49929,88738,286476,351475,389201,52916,15190,404391,212808,52796,49929,88738,286476,351475,389201,52916,15190,0,0,0,0,0,0,0,0,0,0,-5303,-1700,3892,-683,774,-9266,-1609,-6057,-3694,754,100.0,52.6,13.1,12.3,21.9,70.8,86.9,96.2,13.1,3.8,100.0,52.6,13.1,12.3,21.9,70.8,86.9,96.2,13.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290,172,49,61,52,49,243,142,290,172,49,61,52,49,243,142,0,0,0,0,0,0,0,0,17.3,33.8,28.4,52.7,14.2,32.9,23.5,45.9,17.3,33.8,28.4,52.7,14.2,32.9,23.5,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260210088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-02-10T00:00:00.000,2026 Report Week 06,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,60592,16185,30911,5635,4222,0,26042,36546,34550,24046,60592,16185,30911,5635,4222,0,26042,36546,34550,24046,0,0,0,0,0,0,0,0,0,0,6998,4647,5481,2309,184,0,7140,7790,-142,-792,100.0,26.7,51.0,9.3,7.0,0.0,43.0,60.3,57.0,39.7,100.0,26.7,51.0,9.3,7.0,0.0,43.0,60.3,57.0,39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,18,18,13,2,0,28,23,38,18,18,13,2,0,28,23,0,0,0,0,0,0,0,0,22.2,30.3,30.3,44.5,18.8,29.8,25.5,42.2,22.2,30.3,30.3,44.5,18.8,29.8,25.5,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260203088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-02-03T00:00:00.000,2026 Report Week 05,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,53594,11538,25430,3326,4038,0,18902,28756,34692,24838,53594,11538,25430,3326,4038,0,18902,28756,34692,24838,0,0,0,0,0,0,0,0,0,0,-24827,-13088,-13907,-9461,15,-1,-22534,-23369,-2293,-1458,100.0,21.5,47.4,6.2,7.5,0.0,35.3,53.7,64.7,46.3,100.0,21.5,47.4,6.2,7.5,0.0,35.3,53.7,64.7,46.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,17,14,11,3,0,27,18,34,17,14,11,3,0,27,18,0,0,0,0,0,0,0,0,13.4,29.8,20.7,44.2,13.0,29.6,19.3,41.0,13.4,29.8,20.7,44.2,13.0,29.6,19.3,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260203088691F,GOLD - COMMODITY EXCHANGE INC.,2026-02-03T00:00:00.000,2026 Report Week 05,GOLD,088691,CMX ,NYC,088 ,GOLD,409694,214508,48904,50612,87964,295742,353084,395258,56610,14436,409694,214508,48904,50612,87964,295742,353084,395258,56610,14436,0,0,0,0,0,0,0,0,0,0,-78769,-37592,2200,-26874,-8236,-48743,-72702,-73417,-6067,-5352,100.0,52.4,11.9,12.4,21.5,72.2,86.2,96.5,13.8,3.5,100.0,52.4,11.9,12.4,21.5,72.2,86.2,96.5,13.8,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304,189,46,63,55,48,263,138,304,189,46,63,55,48,263,138,0,0,0,0,0,0,0,0,17.1,34.2,28.5,53.8,13.8,32.7,23.5,46.6,17.1,34.2,28.5,53.8,13.8,32.7,23.5,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260127088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-01-27T00:00:00.000,2026 Report Week 04,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,78421,24626,39337,12787,4023,1,41436,52125,36985,26296,78421,24626,39337,12787,4023,1,41436,52125,36985,26296,0,0,0,0,0,0,0,0,0,0,-549,-6755,13,5212,1034,1,-509,5226,-40,-5775,100.0,31.4,50.2,16.3,5.1,0.0,52.8,66.5,47.2,33.5,100.0,31.4,50.2,16.3,5.1,0.0,52.8,66.5,47.2,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,16,10,11,3,1,26,16,30,16,10,11,3,1,26,16,0,0,0,0,0,0,0,0,24.9,53.3,35.1,63.5,21.3,42.8,28.5,49.3,24.9,53.3,35.1,63.5,21.3,42.8,28.5,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260127088691F,GOLD - COMMODITY EXCHANGE INC.,2026-01-27T00:00:00.000,2026 Report Week 04,GOLD,088691,CMX ,NYC,088 ,GOLD,488463,252100,46704,77486,96200,344485,425786,468675,62677,19788,488463,252100,46704,77486,96200,344485,425786,468675,62677,19788,0,0,0,0,0,0,0,0,0,0,-39541,-43672,-4298,-6741,10331,-31073,-40082,-42112,541,2571,100.0,51.6,9.6,15.9,19.7,70.5,87.2,95.9,12.8,4.1,100.0,51.6,9.6,15.9,19.7,70.5,87.2,95.9,12.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310,198,46,78,51,52,275,151,310,198,46,78,51,52,275,151,0,0,0,0,0,0,0,0,14.7,32.6,25.9,49.6,12.0,31.5,21.0,44.6,14.7,32.6,25.9,49.6,12.0,31.5,21.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260127088LM1F,"GOLD -1 TROY OUNCE - COINBASE DERIVATIVES, LLC",2026-01-27T00:00:00.000,2026 Report Week 04,GOLD -1 TROY OUNCE,088LM1,FREX,CHI,088 ,GOLD,11365,4243,7984,1121,0,0,5364,9105,6001,2260,11365,4243,7984,1121,0,0,5364,9105,6001,2260,0,0,0,0,0,0,0,0,0,0,1046,116,-696,1121,0,0,1237,425,-191,621,100.0,37.3,70.3,9.9,0.0,0.0,47.2,80.1,52.8,19.9,100.0,37.3,70.3,9.9,0.0,0.0,47.2,80.1,52.8,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,17,4,1,0,0,17,5,21,17,4,1,0,0,17,5,0,0,0,0,0,0,0,0,24.3,78.4,31.4,80.1,14.5,70.3,21.5,70.3,24.3,78.4,31.4,80.1,14.5,70.3,21.5,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1 troy ounce x $2,300)",GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260120088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-01-20T00:00:00.000,2026 Report Week 03,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,78970,31381,39324,7575,2989,0,41945,46899,37025,32071,78970,31381,39324,7575,2989,0,41945,46899,37025,32071,0,0,0,0,0,0,0,0,0,0,6415,5223,-1206,1748,139,0,7110,542,-695,5873,100.0,39.7,49.8,9.6,3.8,0.0,53.1,59.4,46.9,40.6,100.0,39.7,49.8,9.6,3.8,0.0,53.1,59.4,46.9,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,21,13,11,2,0,31,17,37,21,13,11,2,0,31,17,0,0,0,0,0,0,0,0,27.1,46.1,35.9,54.6,25.0,41.4,32.1,47.4,27.1,46.1,35.9,54.6,25.0,41.4,32.1,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260120088691F,GOLD - COMMODITY EXCHANGE INC.,2026-01-20T00:00:00.000,2026 Report Week 03,GOLD,088691,CMX ,NYC,088 ,GOLD,528004,295772,51002,84227,85869,375558,465868,510787,62136,17217,528004,295772,51002,84227,85869,375558,465868,510787,62136,17217,0,0,0,0,0,0,0,0,0,0,549,-411,6057,2557,2487,-4930,4633,3684,-4084,-3135,100.0,56.0,9.7,16.0,16.3,71.1,88.2,96.7,11.8,3.3,100.0,56.0,9.7,16.0,16.3,71.1,88.2,96.7,11.8,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,213,50,75,52,51,290,152,330,213,50,75,52,51,290,152,0,0,0,0,0,0,0,0,14.1,32.7,24.5,50.3,11.4,31.5,20.3,47.1,14.1,32.7,24.5,50.3,11.4,31.5,20.3,47.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260120088LM1F,"GOLD -1 TROY OUNCE - COINBASE DERIVATIVES, LLC",2026-01-20T00:00:00.000,2026 Report Week 03,GOLD -1 TROY OUNCE,088LM1,FREX,CHI,088 ,GOLD,10319,4127,8680,0,0,0,4127,8680,6192,1639,10319,4127,8680,0,0,0,4127,8680,6192,1639,0,0,0,0,0,0,0,0,0,0,926,287,663,0,0,0,287,663,639,263,100.0,40.0,84.1,0.0,0.0,0.0,40.0,84.1,60.0,15.9,100.0,40.0,84.1,0.0,0.0,0.0,40.0,84.1,60.0,15.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,16,4,0,0,0,16,4,20,16,4,0,0,0,16,4,0,0,0,0,0,0,0,0,16.7,84.1,24.5,84.1,16.7,84.1,24.5,84.1,16.7,84.1,24.5,84.1,16.7,84.1,24.5,84.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(1 troy ounce x $2,300)",GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
260113088695F,MICRO GOLD - COMMODITY EXCHANGE INC.,2026-01-13T00:00:00.000,2026 Report Week 02,MICRO GOLD,088695,CMX ,NYC,088 ,GOLD,72555,26158,40530,5827,2850,0,34835,46357,37720,26198,72555,26158,40530,5827,2850,0,34835,46357,37720,26198,0,0,0,0,0,0,0,0,0,0,3822,3055,2918,429,-161,0,3323,3347,499,475,100.0,36.1,55.9,8.0,3.9,0.0,48.0,63.9,52.0,36.1,100.0,36.1,55.9,8.0,3.9,0.0,48.0,63.9,52.0,36.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,20,15,9,2,0,28,19,38,20,15,9,2,0,28,19,0,0,0,0,0,0,0,0,25.6,51.0,33.3,57.9,23.2,45.2,29.9,52.1,25.6,51.0,33.3,57.9,23.2,45.2,29.9,52.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 10 TROY OUNCES),GOLD,PRECIOUS METALS,NATURAL RESOURCES,FutOnly
